dmd_id,month, year, count
5576311000001106,5,2023,27360
5576411000001104,8,2021,80660
5577211000001101,10,2019,89964
5577711000001108,7,2022,20605
5577811000001100,7,2021,63309
5578311000001105,12,2021,98549
5578511000001104,7,2020,110485
5578711000001109,11,2018,17559
5579111000001101,2,2021,97903
5579211000001107,2,2019,8236
5579911000001103,12,2020,86405
5580711000001100,5,2019,49241
5580911000001103,7,2021,7373
5581111000001107,11,2020,40194
5581311000001109,5,2022,22996
5581911000001105,9,2018,116402
5582411000001107,4,2022,121274
5582711000001101,5,2019,115115
5583111000001108,4,2022,73148
5583411000001103,12,2018,25201
5583811000001101,10,2018,66475
5584111000001105,2,2023,37069
5584911000001108,7,2018,93395
5585111000001109,12,2022,4934
5585211000001103,12,2023,91490
5586811000001105,3,2019,26226
5587011000001101,7,2022,118665
5587211000001106,3,2023,67426
5587411000001105,6,2019,118714
5587511000001109,2,2018,80005
5588011000001100,1,2020,98607
5588111000001104,11,2018,16844
5588511000001108,8,2023,57023
5588611000001107,10,2022,56450
558911000001105,5,2018,72450
5589511000001102,11,2022,67397
5589711000001107,7,2019,20110
5590011000001101,8,2022,11382
559011000001101,7,2020,39485
5590411000001105,1,2019,85012
5590811000001107,5,2018,20780
5591211000001100,9,2023,94661
5591311000001108,1,2021,32337
5591811000001104,3,2023,47088
5591911000001109,12,2018,93545
5592211000001107,7,2019,10071
5592411000001106,6,2018,56666
5592811000001108,1,2020,112822
5593311000001109,6,2018,58705
5593911000001105,4,2022,85303
559411000001105,7,2021,102766
5594111000001109,4,2018,32869
5594211000001103,11,2023,101032
5594711000001105,4,2023,66705
5594811000001102,6,2022,118447
559511000001109,3,2021,120361
5595111000001108,2,2018,81968
5595311000001105,6,2022,109789
5595511000001104,9,2019,2639
559611000001108,12,2023,55455
5596211000001108,1,2019,26030
5596711000001101,1,2021,95792
5597511000001108,1,2023,93600
5598211000001109,6,2022,112320
5598911000001100,11,2020,24317
559911000001102,2,2022,73107
5599211000001104,4,2019,26999
5600411000001102,2,2020,81485
5600911000001105,6,2021,93304
560111000001104,7,2022,23750
5601511000001105,12,2023,45743
5601911000001103,6,2021,19698
5602911000001109,1,2021,292
560311000001102,9,2021,114964
5603211000001106,6,2023,13040
5603611000001108,9,2018,119177
5603811000001107,2,2020,60031
5604611000001106,1,2023,6991
5605611000001107,6,2021,59132
5605811000001106,12,2022,59599
5606911000001108,10,2022,58522
5607511000001104,8,2022,70937
560811000001106,4,2022,59000
5608211000001103,2,2023,115214
5608811000001102,1,2023,28651
5610611000001102,2,2023,71114
5610911000001108,8,2022,104804
56111000001108,5,2019,68866
561211000001104,11,2022,85106
5613011000001104,7,2022,119345
5613611000001106,6,2023,74255
5613911000001100,2,2021,27450
561511000001101,2,2019,116477
5615211000001108,6,2023,25716
5616811000001101,5,2020,14523
5617011000001105,9,2020,12928
5617211000001100,7,2023,11427
5617411000001101,3,2019,46098
5617711000001107,4,2022,85178
5618011000001106,3,2018,80001
5618311000001109,12,2022,51210
5618611000001104,3,2022,9990
5618811000001100,1,2021,86854
5619011000001101,9,2019,77342
561911000001108,10,2022,42960
5619411000001105,3,2023,57280
5619811000001107,3,2023,61878
5620011000001100,7,2019,105227
562011000001101,6,2021,83259
5620211000001105,3,2022,5052
562111000001100,12,2022,44592
5621511000001101,11,2023,45674
5622411000001105,9,2022,67914
5622811000001107,2,2022,84605
5623311000001108,7,2023,7701
5623511000001102,5,2023,103317
5624411000001103,7,2020,11213
5624611000001100,3,2019,106240
5624811000001101,12,2022,17872
5625011000001106,6,2021,7340
5625211000001101,8,2021,45283
5625411000001102,9,2018,48021
5625611000001104,10,2021,69188
5625811000001100,10,2018,43355
5626011000001102,1,2021,38784
5626211000001107,11,2020,82103
5626411000001106,3,2020,38662
5628211000001108,2,2022,3587
5628711000001101,1,2019,85853
5628811000001109,12,2018,30191
5629011000001108,6,2022,84352
5629211000001103,1,2019,119603
5629311000001106,9,2021,62934
5629611000001101,7,2019,76024
5629911000001107,9,2019,69435
563011000001105,11,2020,47143
5630211000001107,12,2022,76490
5630311000001104,11,2020,68681
5630511000001105,5,2018,98419
5630811000001108,1,2023,25454
5631011000001106,11,2021,14183
5631211000001101,5,2019,101041
5631411000001102,11,2023,65305
5631611000001104,10,2021,108550
563211000001100,6,2020,2494
5632211000001108,1,2019,78731
5632411000001107,10,2020,4031
5632611000001105,3,2023,106125
5632811000001109,12,2019,66508
563311000001108,11,2020,59476
5633611000001100,2,2021,54804
5634311000001107,12,2019,76975
5634511000001101,10,2019,111385
563511000001102,9,2022,31786
563811000001104,9,2022,111468
563911000001109,2,2020,15962
56411000001103,10,2023,84459
564111000001108,5,2021,65193
564511000001104,2,2022,87104
564711000001109,9,2018,97102
56511000001104,7,2022,44414
565111000001107,4,2021,49645
5651311000001108,6,2020,75563
5651611000001103,7,2022,50878
565511000001103,10,2023,102700
565711000001108,8,2018,56889
566311000001104,2,2021,52364
566411000001106,3,2023,94592
566511000001105,10,2021,82957
566611000001109,2,2018,107710
566811000001108,4,2022,118495
566911000001103,6,2019,16968
567011000001104,12,2018,30814
56711000001109,10,2022,62533
567711000001102,8,2018,21099
567811000001105,8,2018,52547
567911000001100,6,2020,69954
568011000001103,8,2023,118609
56811000001101,5,2018,44617
568311000001100,5,2021,81643
568511000001106,9,2021,121134
568711000001101,9,2022,112549
56911000001106,5,2019,114953
569211000001103,1,2020,16042
569311000001106,6,2019,12041
569811000001102,7,2018,93722
569911000001107,4,2020,70309
570011000001106,10,2021,51080
570411000001102,3,2018,72676
570511000001103,2,2022,22447
570611000001104,5,2022,9468
5710811000001107,11,2018,113583
5712111000001101,3,2018,80177
5715011000001107,4,2022,7458
5716011000001103,8,2022,14511
571711000001100,5,2020,60804
571911000001103,8,2022,16126
572011000001105,10,2020,100175
572411000001101,2,2022,107048
572511000001102,12,2022,76124
573011000001101,6,2020,112716
57311000001108,3,2022,110042
573311000001103,8,2023,58991
573411000001105,7,2018,111290
573811000001107,8,2020,5072
574111000001103,4,2018,69670
574511000001107,12,2023,43988
574611000001106,5,2019,34663
5747111000001109,6,2018,106745
5748911000001108,7,2021,80353
574911000001100,11,2018,4472
575111000001104,4,2023,8829
575211000001105,5,2023,34395
575711000001103,9,2022,9275
575811000001106,7,2021,1200
576011000001109,8,2020,46147
576211000001104,5,2023,31052
576411000001100,6,2023,104547
576511000001101,2,2023,78799
576911000001108,11,2019,119266
577111000001108,8,2022,108939
577911000001106,11,2020,8209
57811000001104,8,2021,94527
578111000001109,12,2023,93532
578511000001100,12,2020,93223
578911000001107,1,2021,96258
579011000001103,3,2021,3295
579211000001108,5,2023,116725
579311000001100,4,2018,15493
579611000001105,2,2022,43346
579811000001109,3,2020,11870
580011000001103,8,2019,118477
58011000001106,8,2018,91819
580211000001108,6,2021,37624
580411000001107,1,2022,18485
580911000001104,3,2022,120566
581411000001103,8,2021,25934
581911000001106,3,2022,45577
582611000001106,9,2023,96659
582811000001105,8,2020,13450
582911000001100,10,2023,14472
58311000001109,3,2018,12231
583111000001109,10,2023,73974
583311000001106,12,2021,107005
583711000001105,3,2022,47398
583811000001102,9,2020,60874
584011000001105,5,2019,110239
58411000001102,8,2018,62572
584211000001100,1,2019,23401
584711000001107,9,2018,87893
58511000001103,6,2020,61766
585111000001105,4,2022,49582
585411000001100,3,2023,104813
585511000001101,5,2022,103703
586211000001105,4,2018,40517
586411000001109,11,2020,111684
5866911000001101,9,2022,57465
586711000001103,4,2021,16051
586811000001106,1,2018,23689
5869211000001101,2,2018,5689
587011000001102,2,2022,94997
58711000001108,9,2021,25697
587111000001101,6,2023,318
587311000001104,12,2020,58427
5873711000001102,10,2019,78455
587411000001106,1,2020,59974
5875911000001104,5,2022,70384
587711000001100,9,2022,74756
5878511000001103,6,2022,31667
587911000001103,6,2021,115171
5880511000001109,10,2022,32529
588111000001100,9,2022,1891
5881111000001106,12,2018,64684
588211000001106,8,2021,116891
588311000001103,8,2018,33204
5884511000001100,11,2022,97480
5885211000001102,9,2021,93575
5885911000001106,2,2018,52752
588911000001102,3,2018,34692
5889911000001108,11,2022,89433
589011000001106,3,2021,44474
58911000001105,4,2023,52186
589111000001107,4,2020,13358
589311000001109,6,2020,101423
589411000001102,8,2020,120371
589511000001103,12,2022,43689
5895511000001103,1,2022,4318
589711000001108,8,2022,27577
589911000001105,12,2020,102676
590011000001102,7,2023,53455
59011000001101,5,2021,115313
590411000001106,6,2020,89366
590811000001108,8,2022,120304
590911000001103,8,2020,69966
591011000001106,11,2019,116562
5911000001108,9,2020,54349
59111000001100,11,2020,26229
591111000001107,6,2020,55626
591311000001109,6,2023,20079
591611000001104,12,2023,61986
591711000001108,10,2022,13811
5919111000001104,12,2023,53287
5919811000001106,9,2018,115124
5921211000001103,11,2021,43074
5923011000001109,11,2022,112021
5925111000001106,6,2018,72352
5927411000001107,5,2023,2112
592811000001109,8,2018,31813
5928111000001101,4,2021,83394
592911000001104,11,2023,68806
593111000001108,11,2021,37614
593211000001102,12,2020,24889
5932311000001104,4,2018,5907
593311000001105,7,2019,25762
593711000001109,3,2021,31058
5937511000001108,12,2018,102866
593911000001106,10,2019,91498
594311000001107,5,2021,41002
594411000001100,3,2021,65003
594611000001102,5,2018,36432
59511000001109,8,2020,50207
595211000001103,9,2021,32907
595311000001106,1,2019,1445
595611000001101,10,2018,78608
595711000001105,4,2019,114972
596111000001103,3,2023,72355
596211000001109,5,2022,6624
596311000001101,2,2023,2651
596611000001106,11,2022,55401
597411000001105,12,2019,95656
597511000001109,2,2018,112823
597611000001108,3,2023,50123
597711000001104,12,2018,56740
597811000001107,2,2023,21321
59811000001107,4,2021,66032
598711000001103,12,2023,88350
598911000001101,3,2021,21677
599011000001105,7,2018,46502
600211000001102,5,2022,6710
600711000001109,3,2018,73663
600811000001101,10,2018,116351
601011000001103,2,2022,92989
6011000001100,11,2023,20477
601311000001100,6,2018,122918
601511000001106,12,2022,102384
601911000001104,9,2020,54400
60211000001105,2,2021,19274
602711000001108,5,2022,83981
602911000001105,1,2021,40420
603111000001101,6,2019,109584
603211000001107,12,2022,122326
603311000001104,10,2021,36637
603711000001100,4,2022,9189
604011000001100,7,2019,94222
604311000001102,10,2022,108954
604411000001109,1,2022,47150
604511000001108,3,2021,71503
604811000001106,12,2020,122749
604911000001101,6,2023,45812
60511000001108,6,2019,48853
605411000001105,1,2019,1507
605611000001108,3,2023,122446
605911000001102,12,2023,56256
60611000001107,8,2021,51834
606411000001101,3,2021,5366
606511000001102,7,2023,9423
606711000001107,9,2022,71192
607011000001108,11,2022,107108
607111000001109,9,2022,61850
607311000001106,3,2020,89891
607511000001100,6,2020,98621
608111000001105,7,2019,59069
608311000001107,5,2022,22718
608611000001102,8,2022,69519
608911000001108,8,2023,111270
609311000001101,10,2023,9140
609811000001105,9,2023,59057
610411000001101,1,2021,80321
610611000001103,4,2021,46183
610811000001104,8,2022,36508
611000001104,10,2020,61301
6111000001104,4,2020,13820
611111000001100,7,2021,30289
611311000001103,4,2019,44208
612111000001105,5,2023,104060
612211000001104,8,2019,31141
612611000001102,3,2018,85292
612811000001103,8,2019,20069
612911000001108,7,2023,91852
613011000001100,2,2022,47945
613111000001104,5,2021,91327
613311000001102,4,2019,98104
613711000001103,2,2020,47285
613811000001106,3,2022,48941
614011000001103,3,2021,44666
614111000001102,1,2021,101503
614311000001100,4,2022,13324
614411000001107,7,2022,24696
614511000001106,11,2021,122275
614811000001109,4,2020,112823
615311000001101,6,2018,58857
615911000001100,2,2023,33163
616111000001109,6,2021,2873
616211000001103,5,2022,57413
616411000001104,5,2021,3176
616611000001101,9,2021,111817
617311000001109,9,2021,35473
617811000001100,2,2019,98926
617911000001105,9,2022,33435
61811000001103,1,2022,110320
618611000001100,2,2019,74822
61911000001108,3,2018,52354
619511000001105,11,2019,86046
620111000001100,7,2019,85083
620311000001103,2,2022,24950
620411000001105,11,2022,41516
620611000001108,11,2018,16097
621611000001103,3,2022,35595
621711000001107,6,2018,25778
621811000001104,2,2023,103275
621911000001109,3,2023,4439
622211000001107,3,2022,21572
622411000001106,5,2019,109793
622511000001105,9,2022,37071
622611000001109,4,2020,21795
622811000001108,8,2019,98707
623011000001106,1,2022,33108
623311000001109,4,2022,6298
623511000001103,9,2020,104014
623811000001100,2,2022,18495
623911000001105,9,2022,79507
62411000001105,6,2021,89387
624411000001104,7,2018,89954
624711000001105,8,2021,94189
624911000001107,4,2019,112927
625011000001107,1,2019,44407
62511000001109,2,2022,57714
6259002,2,2021,60516
626011000001103,9,2023,18435
62611000001108,1,2018,59003
626511000001106,4,2022,70858
626711000001101,6,2018,79854
627511000001108,10,2018,116284
627711000001103,7,2018,116555
627911000001101,9,2021,78547
628311000001101,2,2019,34341
628711000001102,10,2020,12718
628911000001100,9,2018,106380
629011000001109,5,2020,77573
62911000001102,7,2022,36709
629311000001107,10,2021,28454
630011000001103,5,2023,93764
630611000001105,12,2019,88778
630711000001101,10,2022,81317
631011000001107,8,2022,107176
63111000001106,11,2023,37998
631311000001105,6,2023,60465
631411000001103,8,2018,41392
631611000001100,4,2023,81548
631811000001101,5,2018,107821
632011000001104,12,2023,110019
6326511000001104,4,2021,101447
632711000001102,5,2022,71414
6330111000001108,11,2018,29126
63311000001108,12,2021,15822
633211000001103,5,2018,72004
634211000001100,10,2022,25355
634311000001108,6,2021,32747
634411000001101,5,2018,25008
634811000001104,5,2023,97948
634911000001109,10,2023,104214
635011000001109,1,2019,63013
635511000001101,12,2021,14683
635611000001102,7,2023,45003
635811000001103,11,2019,109645
635911000001108,3,2018,16916
636011000001100,10,2018,117578
636311000001102,3,2023,60935
636611000001107,12,2021,67526
636811000001106,12,2018,106029
636911000001101,9,2021,121028
637111000001101,6,2018,111011
637311000001104,5,2019,40443
637811000001108,8,2020,41689
638011000001101,1,2023,83485
63811000001104,8,2023,44946
638611000001108,12,2019,32070
638811000001107,6,2018,64150
638911000001102,2,2021,4222
639011000001106,1,2023,105890
639111000001107,6,2018,92540
639511000001103,11,2019,3262
639811000001100,4,2021,56536
640111000001103,5,2018,3821
640511000001107,10,2020,34781
6407711000001109,1,2020,94098
640911000001100,4,2022,30018
6411000001109,8,2022,119094
641211000001103,9,2019,73845
641411000001104,1,2020,55292
6416011000001107,10,2019,20083
641811000001102,2,2021,50351
642211000001105,5,2022,63596
642311000001102,3,2020,59426
642811000001106,10,2020,55281
642911000001101,4,2021,17661
643411000001100,3,2018,87542
643711000001106,11,2020,90128
64411000001103,8,2019,97046
644111000001107,8,2022,109707
644711000001108,8,2023,26645
644911000001105,12,2023,89535
64511000001104,7,2020,120596
645211000001100,10,2021,67999
645511000001102,4,2021,84833
645811000001104,3,2021,77278
64611000001100,5,2023,83916
646111000001100,11,2018,49817
646211000001106,11,2023,17723
646411000001105,4,2020,24465
646511000001109,2,2018,61168
646611000001108,4,2018,91285
646911000001102,4,2021,14785
647011000001103,1,2018,1181
647111000001102,10,2018,121181
647511000001106,11,2018,31912
647711000001101,10,2023,104570
647811000001109,9,2021,96388
648011000001102,2,2022,49453
648511000001105,10,2018,46438
648711000001100,7,2019,100004
648811000001108,11,2020,5041
64911000001106,6,2019,59270
649411000001103,5,2021,9385
649711000001109,1,2018,95341
650311000001104,4,2022,99245
650411000001106,4,2019,103503
650711000001100,3,2020,74240
6511000001108,12,2019,90293
651211000001101,12,2023,70891
651511000001103,6,2023,1758
651611000001104,8,2023,38205
652011000001103,6,2022,45510
65211000001101,3,2018,67067
652111000001102,9,2023,45608
652411000001107,8,2023,91016
652811000001109,6,2018,29762
653011000001107,6,2021,100748
65311000001109,1,2021,104871
653111000001108,7,2021,50387
653211000001102,6,2022,93342
653311000001105,7,2019,4064
653711000001109,6,2023,68237
653811000001101,5,2023,10564
654011000001109,8,2020,79172
654111000001105,12,2022,1157
654211000001104,11,2021,4934
654711000001106,3,2018,99282
655011000001108,3,2023,51092
655211000001103,6,2020,108411
655311000001106,8,2019,109506
655611000001101,12,2022,35695
65611000001104,9,2020,53730
656111000001103,3,2022,114072
656211000001109,7,2020,4496
656411000001108,7,2022,39028
656611000001106,11,2023,27900
656811000001105,5,2023,54058
656911000001100,5,2021,79144
657011000001101,1,2022,109425
65811000001100,2,2019,76675
658211000001105,12,2021,21653
658311000001102,4,2022,4533
658411000001109,5,2019,63055
659111000001106,11,2020,95858
660011000001106,5,2018,73105
660111000001107,3,2018,105420
660811000001100,3,2020,454
662011000001105,2,2022,103655
662111000001106,7,2021,83571
662711000001107,9,2023,92370
662811000001104,11,2022,66643
663011000001101,3,2020,13644
663211000001106,8,2021,67315
663411000001105,9,2023,82385
663811000001107,5,2018,60526
663911000001102,5,2018,94713
664211000001109,12,2021,104232
664711000001102,1,2019,54404
665111000001104,10,2023,43557
665211000001105,4,2022,85471
665411000001109,9,2021,34117
666211000001104,1,2020,34902
666511000001101,12,2020,33093
666611000001102,2,2019,13525
66711000001100,5,2019,93844
667111000001108,11,2019,40013
667211000001102,2,2018,42597
667611000001100,11,2020,98853
667711000001109,1,2022,50524
668011000001108,12,2021,55955
668211000001103,4,2022,83835
668311000001106,9,2020,59880
668711000001105,11,2020,11707
668811000001102,2,2020,23217
669211000001108,5,2022,79961
669311000001100,11,2022,60825
669511000001106,7,2021,106843
669911000001104,10,2023,53686
670111000001104,2,2022,47607
670411000001109,4,2020,1220
670811000001106,12,2022,61913
670911000001101,6,2023,55310
6711000001103,4,2019,13266
67111000001103,8,2023,63092
671211000001104,5,2022,50161
671411000001100,1,2021,24787
671811000001103,1,2018,119377
672011000001101,11,2021,872
672111000001100,1,2023,68417
672411000001105,4,2023,84196
672711000001104,5,2022,10833
673111000001106,8,2022,63176
673211000001100,6,2021,99178
673711000001107,3,2020,115925
674011000001107,4,2023,30181
6741711000001104,9,2019,45556
674411000001103,1,2018,82788
674511000001104,2,2022,32492
674711000001109,5,2018,77489
674911000001106,5,2021,38874
675711000001108,8,2022,91696
675811000001100,12,2023,20297
676011000001102,9,2021,92971
676811000001108,1,2018,26964
678411000001107,8,2023,44385
678511000001106,1,2021,180
678711000001101,7,2020,92875
679011000001108,7,2018,64031
679111000001109,2,2021,91128
679211000001103,6,2020,66647
679411000001104,8,2019,12004
679711000001105,5,2018,26463
68011000001103,5,2020,54456
680111000001109,6,2022,53045
680311000001106,9,2022,34709
680511000001100,6,2018,85091
680811000001102,6,2020,63871
681011000001104,7,2021,57724
68111000001102,2,2021,47449
682511000001104,4,2020,116136
682711000001109,12,2021,15652
682911000001106,2,2022,85012
683211000001108,3,2019,78874
683311000001100,10,2021,40766
683611000001105,9,2019,15310
683911000001104,1,2022,95098
684011000001101,9,2018,92929
684111000001100,10,2022,62578
684311000001103,6,2021,2079
684411000001105,7,2022,91974
684811000001107,5,2020,37739
68511000001106,9,2020,1256
685111000001101,5,2022,109648
685211000001107,1,2023,48282
685311000001104,11,2020,76731
685511000001105,1,2019,122780
686111000001107,5,2023,93282
686211000001101,1,2019,16711
686411000001102,6,2022,75828
6866711000001101,11,2023,44131
687211000001104,1,2019,84117
687311000001107,8,2018,111896
687411000001100,10,2018,48550
688011000001105,7,2021,3984
68811000001109,1,2022,53892
688111000001106,3,2023,91248
688311000001108,5,2022,92652
688811000001104,11,2021,80475
689011000001100,3,2022,30276
689411000001109,6,2023,84633
690011000001109,10,2022,14777
69011000001108,1,2020,29511
690211000001104,2,2022,6705
690411000001100,4,2019,78886
690511000001101,2,2022,108302
690811000001103,5,2018,122260
690911000001108,1,2022,81385
691011000001100,6,2020,64735
69111000001109,10,2019,52285
691111000001104,1,2023,112013
692011000001108,7,2023,121849
69211000001103,3,2022,69088
692111000001109,10,2023,117096
692311000001106,4,2022,86579
692611000001101,9,2019,9321
692711000001105,11,2020,27795
692811000001102,2,2022,63839
692911000001107,3,2022,43050
693011000001104,8,2022,95197
69311000001106,2,2018,95020
693111000001103,6,2021,17213
693711000001102,7,2023,17946
694111000001101,2,2020,23804
694211000001107,1,2023,37804
694411000001106,11,2018,40514
694511000001105,11,2018,17541
69511000001100,4,2018,23216
695111000001102,10,2019,21378
695511000001106,6,2020,101398
695611000001105,8,2021,12875
695711000001101,7,2019,105567
695811000001109,8,2020,29394
695911000001104,3,2020,50000
696011000001107,11,2022,1844
696211000001102,5,2023,114775
696411000001103,11,2021,104245
696511000001104,1,2023,52618
696711000001109,9,2023,70235
696811000001101,7,2018,11521
697011000001105,11,2023,88614
69711000001105,1,2019,12861
697411000001101,1,2022,95631
697611000001103,9,2021,20433
697811000001104,5,2018,87632
698011000001106,4,2018,100313
698511000001103,4,2022,87222
698611000001104,9,2019,93879
698811000001100,4,2023,119913
699311000001103,4,2018,87479
700011000001100,3,2020,66811
700211000001105,12,2021,13335
700811000001106,2,2019,31594
701011000001109,4,2019,90642
7011000001102,3,2018,77117
70111000001107,6,2019,83290
701111000001105,12,2022,107613
701211000001104,1,2023,119874
701311000001107,7,2018,63367
7016011000001104,9,2019,54563
701611000001102,7,2018,93033
701711000001106,10,2021,10268
701811000001103,1,2019,52776
701911000001108,3,2019,49486
702211000001106,10,2018,38655
702411000001105,1,2023,58717
702511000001109,10,2023,43762
702711000001104,4,2023,46947
702911000001102,7,2018,102271
703211000001100,8,2023,35877
7034411000001106,11,2021,73608
703511000001102,9,2022,84949
703611000001103,10,2018,32546
703639002,8,2022,103242
703640000,7,2022,12282
703647002,4,2021,110829
703648007,3,2020,35785
7036811000001101,7,2021,41169
703685004,6,2023,116971
703711000001107,3,2020,13284
703729002,3,2023,103357
703730007,10,2021,97378
703732004,7,2022,33150
703733009,6,2018,11268
703734003,7,2023,14384
703735002,4,2019,96171
703788008,4,2018,119070
703791008,10,2021,16050
703792001,6,2018,114147
703793006,7,2023,83935
703794000,2,2018,83602
703799005,5,2019,87409
703800009,10,2019,10369
703809005,6,2021,120014
703814009,11,2018,104095
703825000,6,2023,117467
703907006,9,2020,123362
703908001,5,2022,104302
703958008,5,2023,98013
703959000,2,2018,44531
703960005,12,2020,41849
703962002,12,2020,104286
704465002,1,2023,61801
704467005,3,2023,97177
704471008,8,2019,61605
704477007,5,2021,122952
704478002,11,2018,21137
704479005,11,2019,5187
704480008,10,2019,43516
704481007,4,2022,41801
704511000001104,12,2019,22620
704611000001100,8,2022,11632
705011000001106,3,2022,49768
705211000001101,10,2020,112098
705711000001108,5,2018,92475
70611000001104,8,2021,118090
706111000001101,2,2019,76760
706611000001109,6,2023,88983
706911000001103,12,2023,46672
70711000001108,4,2022,75363
707511000001107,12,2022,23252
707611000001106,2,2019,47110
707911000001100,2,2021,53953
708111000001102,6,2018,99524
708311000001100,9,2020,9408
708511000001106,7,2021,78615
708811000001109,5,2018,16710
708911000001104,2,2020,63655
709011000001108,11,2018,38152
709211000001103,2,2023,84362
709511000001100,7,2020,18439
7095211000001104,2,2019,17623
709611000001101,11,2022,105535
709811000001102,5,2021,60225
709911000001107,2,2022,21587
710011000001102,3,2022,122987
71011000001102,6,2023,77170
7102511000001102,6,2022,116896
7105011000001100,7,2020,74064
710611000001109,1,2018,116571
710711000001100,4,2022,120398
711411000001102,3,2023,51530
7119811000001107,4,2023,12423
712011000001103,10,2021,69573
7121211000001104,9,2019,18367
7121711000001106,12,2023,70913
712211000001108,10,2021,19399
7122111000001100,8,2023,75961
7123011000001105,6,2020,33631
7123511000001102,8,2021,51024
712511000001106,12,2023,120454
712711000001101,1,2020,63155
713611000001100,5,2021,9521
713711000001109,11,2023,112056
7142211000001109,12,2018,11372
7142411000001108,8,2020,74752
714311000001107,5,2023,99905
714611000001102,4,2018,15757
714811000001103,10,2018,102644
714911000001108,2,2020,40710
71511000001105,3,2020,42720
715211000001103,1,2021,5448
715411000001104,9,2021,85112
715511000001100,12,2020,78457
715811000001102,4,2022,90097
716011000001104,11,2021,115088
716111000001103,1,2020,2358
716511000001107,8,2020,42376
71711000001100,4,2021,67163
717211000001106,11,2021,75325
718311000001102,3,2022,29253
718711000001103,11,2018,110728
719111000001106,4,2021,98038
719711000001107,11,2020,93628
719811000001104,12,2021,59786
720111000001107,8,2018,90911
720411000001102,3,2023,34959
720511000001103,3,2019,86970
720911000001105,12,2021,60132
72111000001106,6,2019,92586
721311000001104,10,2022,65163
721411000001106,3,2020,47319
721511000001105,8,2022,4266
72171000001103,4,2020,107745
721711000001100,11,2023,14291
722911000001109,11,2021,108654
723011000001101,1,2018,120150
723111000001100,9,2018,20964
723211000001106,10,2022,83692
723711000001104,6,2022,57637
724011000001104,1,2022,103958
724611000001106,12,2023,67452
725011000001100,1,2023,37462
725111000001104,11,2023,12407
7258211000001106,11,2022,116982
7258311000001103,5,2019,60911
7259811000001100,5,2023,112995
7260011000001107,1,2019,120778
726211000001104,10,2021,41459
7262611000001104,10,2023,115856
7267211000001103,7,2018,30882
726811000001103,12,2021,16713
7268711000001106,5,2018,25723
727011000001107,12,2021,61856
72711000001107,7,2021,83436
727111000001108,12,2022,112116
7274311000001106,5,2021,64766
7275711000001109,1,2020,65331
7275911000001106,3,2021,34576
727611000001100,2,2019,82322
7276211000001108,3,2020,36232
7276411000001107,4,2018,93229
727911000001106,2,2019,76220
72811000001104,9,2018,63149
728411000001104,12,2021,1391
728711000001105,11,2019,18595
72911000001109,6,2023,115604
729411000001107,6,2020,55309
729511000001106,10,2018,28777
729811000001109,10,2019,51960
729911000001104,12,2022,11371
730011000001109,5,2023,89447
730211000001104,1,2019,28282
730311000001107,8,2022,12548
730411000001100,6,2018,88231
7309311000001105,9,2022,93334
7309811000001101,3,2023,9237
7310011000001101,10,2019,82521
7310411000001105,5,2021,12117
7310711000001104,11,2018,50961
7311000001104,8,2019,114820
7311411000001101,3,2020,11800
7311611000001103,5,2021,62498
731211000001105,12,2018,45360
7312111000001101,6,2020,37063
7312411000001106,5,2018,68590
7312711000001100,2,2021,90715
7313211000001101,5,2020,56626
7314011000001108,9,2018,66712
7314511000001100,9,2019,110066
7314811000001102,3,2021,113840
7315011000001107,7,2020,105032
731511000001108,1,2019,122442
7315711000001109,1,2023,30440
7316211000001108,1,2023,111400
731811000001106,5,2022,10440
732011000001108,9,2021,110426
732111000001109,1,2021,56995
733111000001103,3,2022,16956
7331811000001105,9,2022,77047
7332211000001102,12,2021,46493
7332411000001103,6,2020,73193
7332611000001100,4,2023,111025
7332811000001101,12,2022,70971
733311000001101,11,2021,42704
7333711000001101,2,2023,50712
7333911000001104,10,2020,34212
733411000001108,11,2023,24150
7334111000001100,3,2020,70121
7334311000001103,4,2019,97039
7334711000001104,1,2019,25002
7334911000001102,2,2022,70271
7336011000001106,2,2022,15632
7337311000001107,4,2022,63039
7337611000001102,4,2022,96143
7337811000001103,9,2018,79103
7338011000001105,10,2019,34017
7338211000001100,5,2018,68973
7338411000001101,9,2018,1327
7338611000001103,11,2018,77409
7338811000001104,2,2019,64086
7339011000001100,8,2021,15536
7339211000001105,10,2021,34188
7339411000001109,10,2019,86347
734011000001102,11,2019,61229
734211000001107,5,2018,62126
734511000001105,7,2018,103461
734911000001103,11,2019,47405
735211000001108,12,2019,90202
735311000001100,6,2021,98077
735411000001107,12,2023,107847
735511000001106,9,2023,28173
735811000001109,2,2020,120558
736011000001107,9,2020,90332
73611000001108,2,2021,122003
736411000001103,6,2022,50224
736711000001109,4,2021,12357
737111000001106,12,2019,62429
737511000001102,2,2020,2154
7376111000001105,12,2023,119287
7376711000001106,7,2019,46639
7376911000001108,12,2018,2537
7377111000001108,6,2020,83869
7377311000001105,4,2023,61049
7377511000001104,12,2020,82123
7377711000001109,4,2022,122067
7377911000001106,4,2021,34403
7378411000001104,11,2020,107638
7379111000001102,4,2021,108226
7380511000001106,7,2022,116936
7380711000001101,5,2018,27075
738111000001107,12,2023,44838
7382311000001101,10,2019,64857
7382511000001107,7,2019,107668
7382711000001102,11,2020,90964
7383811000001102,1,2021,95425
